name,dft_gibbs_free_energy_ev,dft_electronic_energy_ev,dft_entropy_ev,dft_enthalpy_ev,dft_dipole_moment_d,dft_homo_ev,dft_lumo_ev,dft_gap_ev,hf_gibbs_free_energy_ev,hf_electronic_energy_ev,hf_entropy_ev,hf_enthalpy_ev,hf_dipole_moment_d,hf_homo_ev,hf_lumo_ev,hf_gap_ev,mass_au
dimer_009705,-16902.9324949772,-16910.0988609813,1.721314795168,-16901.211180182,1.86663,-6.7029,-0.0281,6.6748,-16682.6131809577,-16691.2317497187,1.636615775186,-16680.9765649104,1.16839,-9.7774,6.5401,16.3175,212.34
dimer_009716,-18926.8330572341,-18933.9870698069,1.731712543222,-18925.1013446909,4.63501,-6.5181,-1.1606,5.3575,-18685.3480068934,-18693.8660534774,1.68777756101,-18683.6602293324,3.55419,-9.6176,5.1678,14.7854,220.31
dimer_009720,-16968.368755379,-16976.7819561667,1.803980307228,-16966.5647753439,1.49898,-7.1308,0.6208,7.7516,-16746.2382173776,-16756.3864562137,1.696253095768,-16744.5419640097,1.29869,-10.519,8.7046,19.2236,216.37
dimer_009721,-17845.3526193505,-17853.2655287531,1.736087592114,-17843.6165317584,8.02776,-8.2012,0.2014,8.4026,-17614.4421538842,-17623.8510576217,1.709083542982,-17612.7330703412,5.82952,-11.9044,7.7621,19.6665,218.34
dimer_009722,-18718.5680184415,-18725.8649580764,1.720539270268,-18716.8474791712,9.2542,-6.4558,-0.0947,6.3611,-18478.5870921136,-18487.2480695694,1.660694870932,-18476.9263972427,7.20127,-9.1745,7.6323,16.8068,220.32
dimer_009723,-18924.0342852868,-18931.1692868871,1.761937605772,-18922.2723476811,2.73668,-7.0899,0.4885,7.5784,-18684.2271742255,-18692.7433815909,1.688024368408,-18682.5391495849,2.47406,-10.7949,8.1651,18.96,220.31
dimer_009725,-18923.8369707995,-18930.9713802797,1.77266352331,-18922.0643072762,2.66731,-6.89,0.5957,7.4857,-18684.0615155761,-18692.5879291213,1.691903353478,-18682.3696122226,1.36154,-10.4841,8.3568,18.8409,220.31
dimer_009731,-18718.9981550278,-18726.3341783966,1.714142414356,-18717.2840126135,5.31384,-7.1855,0.215,7.4005,-18478.5589849143,-18487.2769746069,1.651699598434,-18476.9072853159,3.36762,-10.3157,7.8079,18.1236,220.32
dimer_009733,-18924.4820543161,-18931.6782442868,1.723442998762,-18922.7586113173,2.69847,-7.0468,0.0606,7.1074,-18684.1157348348,-18692.7225254134,1.654349988794,-18682.461384846,2.97609,-10.1096,7.9222,18.0318,220.31
dimer_009737,-18992.075367294,-19000.4540594005,1.830628703362,-18990.2447385906,6.25215,-6.5439,-1.1013,5.4426,-18748.8346991951,-18758.8952702475,1.736370590674,-18747.0983288766,5.029,-10.3404,5.4368,15.7772,224.34
dimer_009738,-20947.9639846945,-20955.1047031378,1.739262618266,-20946.2247223484,2.3994,-6.7189,-1.028,5.6909,-20686.9586724791,-20695.3446283967,1.757836575678,-20685.2008359034,1.56129,-9.9206,5.2535,15.1741,228.29
dimer_009739,-20947.6158825879,-20954.7375927798,1.778432067996,-20945.8374505199,5.68148,-6.6331,-1.2869,5.3462,-20686.7598420446,-20695.2185724026,1.712396258818,-20685.0474457858,2.53055,-10.3269,5.2886,15.6155,228.29
dimer_009742,-20948.4004062979,-20955.5712934761,1.738739615158,-20946.6616666827,2.18223,-7.4326,-1.2333,6.1993,-20686.7381823145,-20695.211254985,1.7209169645,-20685.01726535,2.06373,-10.6984,5.0317,15.7301,228.29
dimer_009744,-18991.1712162831,-18999.6080779273,1.76208645213,-18989.4091298309,2.88399,-6.5354,0.0073,6.5427,-18747.4258232457,-18757.4926559134,1.680263677128,-18745.7455595686,2.68491,-9.7058,6.7388,16.4446,224.34
dimer_009746,-17035.1899437934,-17044.8985391964,1.781749953998,-17033.4081938394,0.61336,-6.4819,0.3454,6.8273,-16809.6849119146,-16821.3178817429,1.709201640458,-16807.9757102741,0.57263,-9.4987,6.9342,16.4329,220.40
dimer_009747,-19866.1084033755,-19873.9363451816,1.740449035306,-19864.3679543402,2.52921,-6.8401,0.3671,7.2072,-19613.7242869096,-19622.9748423403,1.700540523952,-19612.0237463856,2.20782,-9.7551,6.4008,16.1559,226.32
dimer_009748,-18991.4173760497,-18999.8317159066,1.766809534828,-18989.6505665149,3.72196,-6.3969,0.247,6.6439,-18747.6234229085,-18757.6383332317,1.708717821766,-18745.9147048147,3.95608,-9.336,6.7831,16.1191,224.34
dimer_009749,-18990.6317861971,-18999.0432612378,1.753646292192,-18988.8781399049,2.36565,-6.4521,0.2854,6.7375,-18747.5649260177,-18757.5664730945,1.698058572158,-18745.8668671735,2.7484,-9.4227,6.7889,16.2116,224.34
dimer_009751,-20947.5179759707,-20954.7602108955,1.681320567904,-20945.8366554028,4.07979,-6.4229,0.1383,6.5612,-20685.6023311306,-20694.1163283862,1.64922444949,-20683.9531069533,6.55141,-9.4672,6.5182,15.9854,228.29
dimer_009752,-18991.1069677186,-18999.5651192901,1.76076261752,-18989.346204829,2.74044,-6.5442,-0.0144,6.5298,-18747.480060464,-18757.5087367623,1.717170498948,-18745.762889965,2.94373,-9.556,6.3781,15.9341,224.34
dimer_009754,-20946.9760897838,-20954.1109751914,1.74482626111,-20945.2312632506,5.46548,-6.3434,-0.2099,6.1335,-20685.6531405288,-20694.0547979685,1.702655938188,-20683.9504845906,2.95944,-9.5719,6.2074,15.7793,228.29
dimer_009755,-17035.2028468951,-17044.8924452033,1.808447330652,-17033.3943992923,0.54264,-6.5063,0.2818,6.7881,-16809.7056108102,-16821.3108620181,1.737697146424,-16807.9679136638,0.53491,-9.4309,6.9627,16.3936,220.40
dimer_009756,-19865.8397022293,-19873.6438969187,1.771276286138,-19864.0684259432,2.76745,-6.9362,0.252,7.1882,-19613.5100559112,-19622.7224889869,1.745349536332,-19611.7647061028,3.12443,-9.8661,6.4115,16.2776,226.32
dimer_009757,-18991.0282133011,-18999.3849071677,1.802037957496,-18989.2261750715,2.72507,-6.3856,0.0139,6.3995,-18747.8338478484,-18757.7396540633,1.77981876094,-18746.0540290875,3.10843,-9.452,6.4414,15.8934,224.34
dimer_009759,-18990.6633810815,-18999.0713668044,1.76696681672,-18988.8964142648,1.64282,-6.6494,0.0208,6.6702,-18747.5681478475,-18757.536326945,1.734264700428,-18745.8338831471,2.91365,-9.4756,6.5849,16.0605,224.34
dimer_009760,-20946.7939108213,-20953.8857826247,1.752162726664,-20945.0417480947,1.8258,-6.7398,-0.073,6.6668,-20686.1035496081,-20694.469632224,1.70598198761,-20684.3975676205,2.05024,-9.7551,6.1231,15.8782,228.29
dimer_009761,-20947.5267004898,-20954.718688476,1.727271914856,-20945.7994285749,6.04059,-6.4427,-0.0526,6.3901,-20685.6154502908,-20694.1390444629,1.648678044578,-20683.9667722462,5.02522,-9.4928,6.4804,15.9732,228.29
dimer_009762,-19056.3834762497,-19066.1054974853,1.819744143362,-19054.5637321063,2.65511,-7.4167,0.4065,7.8232,-18810.9013566965,-18822.4588010121,1.778276418788,-18809.1230802778,3.30925,-11.1242,13.0927,24.2169,228.38
dimer_009763,-21012.4866705055,-21020.9152604283,1.793709092184,-21010.6929616854,6.15917,-6.5383,0.5262,7.0645,-20749.318491182,-20759.2500725792,1.77062130774,-20747.5478698743,2.93057,-10.2957,11.5885,21.8842,232.32
dimer_009764,-21012.1199658695,-21020.5525066155,1.805290536138,-21010.3146750612,4.58941,-6.6964,0.4217,7.1181,-20749.1857194144,-20759.2418789546,1.677963225372,-20747.5077559169,3.45652,-10.6082,11.7379,22.3461,232.32
dimer_009765,-22968.1673299517,-22975.3152041769,1.765545837412,-22966.4017843864,3.38957,-7.0241,0.738,7.7621,-22687.4015986576,-22695.704172587,1.77736973494,-22685.6242289226,3.50457,-10.5507,10.8037,21.3544,236.26
dimer_009766,-22968.4389906098,-22975.5978895337,1.7369716905,-22966.7020189193,4.19143,-6.6685,0.6496,7.3181,-22687.6414668765,-22695.9347083841,1.7719791566,-22685.8694877199,4.29197,-10.2753,11.0865,21.3618,236.26
dimer_009767,-17100.4858355489,-17111.4766427323,1.8467696895,-17098.6390661315,0.13132,-8.1006,0.546,8.6466,-16873.2118822585,-16886.350156258,1.80088446625,-16871.4109977922,0.02702,-11.5667,13.6054,25.1721,224.43
dimer_009768,-19056.5007630981,-19066.1669318467,1.830837959028,-19054.669925139,3.58573,-6.449,0.6349,7.0839,-18811.5100125841,-18823.0047485005,1.792198859484,-18809.7178137246,3.42929,-9.919,11.9853,21.9043,228.38
dimer_009769,-19056.0637782187,-19065.7318455067,1.850890583916,-19054.2128876348,3.0432,-6.6209,0.4464,7.0673,-18811.1343627446,-18822.6251377696,1.812425365218,-18809.3219373794,3.67686,-10.4024,12.0776,22.48,228.38
dimer_009770,-21012.1879739609,-21020.5911764639,1.790129976742,-21010.3978442563,2.88711,-6.9077,0.5555,7.4632,-20749.671859783,-20759.5210017949,1.812445501654,-20747.8594142814,3.04163,-10.3997,11.0852,21.4849,232.32
dimer_009771,-21012.5445600378,-21020.9437749823,1.781388042378,-21010.7631719955,1.56763,-6.8782,0.8477,7.7259,-20750.0013272508,-20759.8820151665,1.765623117788,-20748.235704133,2.40218,-10.3133,11.6043,21.9176,232.32
dimer_009772,-19056.796479178,-19066.5096050069,1.816133190582,-19054.9803459874,3.5151,-7.0415,0.3364,7.3779,-18811.1923377207,-18822.7419925009,1.770078168196,-18809.4222598247,3.72587,-10.3878,12.9488,23.3366,228.38
dimer_009773,-21012.4597532607,-21020.9037432033,1.776624686808,-21010.6831285739,1.73712,-6.7671,0.5216,7.2887,-20749.1390684623,-20759.1089150744,1.731459477202,-20747.4076089851,2.13857,-10.2479,11.7697,22.0176,232.32
dimer_009774,-19056.0478682574,-19065.7318283636,1.824970364846,-19054.2228978925,1.53954,-6.6602,0.7358,7.396,-18811.0831813666,-18822.6080903717,1.766714567042,-18809.3164667995,2.19645,-10.1418,12.5189,22.6607,228.38
dimer_009775,-21012.4157458962,-21020.7923280308,1.821520775668,-21010.5942251205,0.78744,-6.9792,0.8418,7.821,-20749.9039447252,-20759.7929606899,1.772691006824,-20748.1312537183,0.9001,-10.6719,12.0628,22.7347,232.32
dimer_009776,-21011.4925177891,-21019.8998096213,1.785545944298,-21009.7069721169,3.26577,-6.5299,0.6639,7.1938,-20748.930208178,-20758.8221618854,1.772058613888,-20747.1581498362,2.39861,-10.2179,11.2645,21.4824,232.32
dimer_009777,-21012.9344866105,-21021.4499383154,1.740579377912,-21011.1939072326,4.03554,-6.9102,0.235,7.1452,-20748.9796336043,-20758.9674092637,1.74715555695,-20747.2324780474,5.16042,-10.2862,12.3264,22.6126,232.32
dimer_009779,-16966.8828404187,-16975.1712984344,1.8279802178,-16965.0548602009,1.22956,-7.2015,0.5935,7.795,-16743.2077999523,-16753.1354229071,1.744789253606,-16741.4630106987,1.12446,-10.602,8.5381,19.1401,216.37
dimer_009780,-18922.6698882755,-18929.6730473774,1.80069942873,-18920.8691888468,3.58877,-7.0052,0.5407,7.5459,-18681.2415903028,-18689.5602099785,1.751355364426,-18679.4902346662,4.04181,-10.5648,8.3727,18.9375,220.31
dimer_009781,-18922.8517730827,-18929.8264149095,1.828782137758,-18921.022990945,1.74318,-7.1154,0.4689,7.5843,-18681.0995838023,-18689.4451207227,1.721892221076,-18679.3776915812,1.84793,-10.4248,8.1513,18.5761,220.31
dimer_009782,-17843.869226887,-17851.5937419713,1.819081001544,-17842.0501458854,7.37521,-7.6852,0.0476,7.7328,-17611.3852698349,-17620.5658152315,1.765500394374,-17609.6197694405,6.59248,-11.1361,7.6247,18.7608,218.34
dimer_009783,-18717.1784394564,-18724.2910790003,1.80882475277,-18715.3696144315,4.34445,-6.8578,0.0286,6.8864,-18475.1259666626,-18483.5408390466,1.756974246412,-18473.3689924162,5.30948,-10.2033,7.2463,17.4496,220.32
dimer_009786,-18717.2508274948,-18724.3816262944,1.812384276004,-18715.4384434909,4.07829,-7.5171,0.0044,7.5215,-18475.3678923354,-18483.7900682592,1.764131660954,-18473.6037606745,2.62983,-10.8239,7.6396,18.4635,220.32
dimer_009787,-18922.6517178632,-18929.633138594,1.838727904458,-18920.8129899587,2.86819,-7.2889,0.156,7.4449,-18680.7473039294,-18689.0549536013,1.770945395514,-18678.9763585339,4.02533,-10.7171,7.8312,18.5483,220.31
dimer_009800,-18990.4131766124,-18998.6437227823,1.885107286732,-18988.5280693256,5.66241,-6.8226,-0.9214,5.9012,-18745.7447279882,-18755.5364988449,1.828693972822,-18743.9160340154,5.53851,-9.9357,5.2336,15.1693,224.34
dimer_009801,-19863.7458571095,-19871.433458297,1.808010043454,-19861.9378470661,2.64963,-6.7575,-1.2164,5.5411,-19609.4168877349,-19618.4867719869,1.77874935292,-19607.638138382,3.10232,-9.8395,5.0253,14.8648,226.32
dimer_009803,-20946.6147340927,-20953.6143453723,1.814303223932,-20944.8004311409,2.1053,-6.6983,-0.9167,5.7816,-20683.6489123453,-20691.8729860117,1.78454538112,-20681.8643666921,2.4497,-10.1118,5.4824,15.5942,228.29
dimer_009804,-20946.7066653586,-20953.7000599217,1.815216166402,-20944.8914491922,4.5782,-7.2984,-1.4183,5.8801,-20683.5739993611,-20691.7609558616,1.831164767942,-20681.7428345932,3.6493,-10.7137,4.8352,15.5489,228.29
dimer_009807,-19865.5138421768,-19873.2734281298,1.776437200262,-19863.7374047044,1.78212,-6.6448,0.1951,6.8399,-19611.5326230654,-19620.5856030515,1.79227613986,-19609.7403469256,6.60638,-9.2904,6.3094,15.5998,226.32
dimer_009827,-20947.4356184917,-20954.4769785896,1.78823932867,-20945.647379163,4.63058,-6.5104,-0.9805,5.5299,-20684.4363846826,-20692.7158814401,1.752001090948,-20682.6843835917,1.29151,-10.0593,4.7903,14.8496,228.29
dimer_009838,-19054.7689324574,-19064.3361918487,1.890034727044,-19052.8788977303,2.82232,-7.2084,0.7055,7.9139,-18807.7697830686,-18819.1127098498,1.827363063248,-18805.9424200054,3.30267,-10.6286,10.7724,21.401,228.38
dimer_009840,-21010.9974501765,-21019.3530351785,1.805522921494,-21009.1919269828,1.1795,-7.0457,0.2677,7.3134,-20745.7644638345,-20755.5544232283,1.785162535672,-20743.9793010267,1.82736,-10.0721,10.1187,20.1908,232.32
dimer_009841,-21011.0018018235,-21019.2999133555,1.857012332574,-21009.144789491,5.27224,-7.0568,0.265,7.3218,-20745.7175029446,-20755.4261952202,1.859193598398,-20743.8583093462,5.98357,-10.3489,10.0878,20.4367,232.32
dimer_009843,-22967.0973700845,-22974.1692360666,1.780462854778,-22965.3169075019,4.42929,-7.0461,0.7612,7.8073,-22684.1410378235,-22692.388616153,1.744042844904,-22682.3969947065,0.94567,-10.6653,9.1575,19.8228,236.26
dimer_009844,-17099.0489386603,-17109.8544841018,1.933390922778,-17097.1155474654,0.2373,-7.215,0.7294,7.9444,-16870.2361162089,-16883.1336025164,1.86315503401,-16868.3729611749,0.33549,-10.5747,11.0734,21.6481,224.43
dimer_009846,-19055.2367116617,-19064.7878357814,1.87934717758,-19053.3573644842,2.89308,-6.7838,0.3909,7.1747,-18807.9996478327,-18819.2800025437,1.86366932947,-18806.1359782311,1.90585,-9.8575,10.8103,20.6678,228.38
dimer_009847,-19055.1804692354,-19064.6982237431,1.91286890124,-19053.2676003342,2.97352,-7.076,0.4783,7.5543,-18808.1034753784,-18819.4104188926,1.850902829046,-18806.2525725493,0.30341,-10.3847,10.9608,21.3455,228.38
dimer_009848,-19928.7843652121,-19937.7735048048,1.815153035954,-19926.9692121762,5.74818,-6.2404,0.2307,6.4711,-19671.9394972778,-19682.4684744852,1.85959850403,-19670.0798990459,5.89353,-9.6265,10.6827,20.3092,230.35
dimer_009849,-21011.164460144,-21019.4453702615,1.854922769168,-21009.3095373748,0.69989,-7.2961,0.7919,8.088,-20746.3063421301,-20756.0125195281,1.851709647056,-20744.454632483,0.31356,-10.6658,9.5966,20.2624,232.32
dimer_009850,-21011.3740703745,-21019.6639063755,1.847241263062,-21009.5268291114,4.51568,-6.9659,0.1157,7.0816,-20745.9154487364,-20755.6407309862,1.824599473464,-20744.090849263,3.98041,-10.2829,10.1523,20.4352,232.32
dimer_009851,-19054.4806747501,-19063.9627230029,1.931569391662,-19052.5491053584,1.17591,-6.8072,0.8699,7.6771,-18808.0108687256,-18819.2645470127,1.869370661998,-18806.1414980636,3.44647,-9.9629,11.2119,21.1748,228.38
dimer_009852,-19927.8991683019,-19936.7977146133,1.895315915556,-19926.0038521143,4.28906,-6.4441,0.4678,6.9119,-19671.8266118734,-19682.3317889019,1.8529330716,-19669.9736788018,5.20528,-9.4401,9.9411,19.3812,230.35
dimer_009853,-21010.3408137878,-21018.5566211751,1.882130359572,-21008.4586834283,3.03742,-7.1454,0.6994,7.8448,-20746.0375381248,-20755.6613164103,1.89394745425,-20744.1435906706,3.17956,-10.6286,9.5422,20.1708,232.32
dimer_009854,-21010.3937930231,-21018.6232188997,1.874105989826,-21008.5196867611,3.30123,-6.7964,0.5678,7.3642,-20745.9042849875,-20755.629848331,1.803925612314,-20744.1003593751,1.55985,-9.9198,10.6723,20.5921,232.32
dimer_009855,-22967.1964413496,-22974.338007428,1.74347929681,-22965.4529620528,3.35578,-7.1713,0.0159,7.1872,-22683.7974922658,-22692.0395306263,1.751542578858,-22682.0459496869,5.06498,-9.9848,9.8013,19.7861,236.26
dimer_009856,-16967.386803438,-16975.6691938557,1.872154388218,-16965.5146490498,0.38838,-6.667,0.6645,7.3315,-16743.7543923508,-16753.6120945249,1.835586348328,-16741.9188060025,0.18599,-10.1037,8.7414,18.8451,216.37
dimer_009857,-17840.8615048577,-17848.5592039236,1.842910296638,-17839.0185945611,1.95047,-6.4484,0.5475,6.9959,-17607.6667373292,-17616.7992728364,1.794959728128,-17605.8717776011,2.04342,-9.6762,8.5146,18.1908,218.34
dimer_009858,-18923.3069229321,-18930.2660167092,1.874604774788,-18921.4323181574,2.52811,-6.6428,0.7535,7.3963,-18681.7598801242,-18690.0035133449,1.842914922576,-18679.9169652016,3.85463,-10.1499,8.4452,18.5951,220.31
dimer_009859,-18923.43842039,-18930.4506014315,1.83504701838,-18921.6033733716,1.78665,-6.6909,0.389,7.0799,-18681.596403557,-18689.9204418387,1.769246587812,-18679.8271569692,1.40632,-10.223,8.148,18.371,220.31
dimer_009872,-18716.7319907243,-18723.8518538064,1.801124198684,-18714.9308665256,8.44308,-6.4403,-0.1087,6.3316,-18475.0658411695,-18483.4751270531,1.76018029356,-18473.3056608759,7.80192,-9.4075,7.3681,16.7756,220.32
dimer_009873,-18921.9752917118,-18928.9060722993,1.859194686854,-18920.1160967528,3.53737,-6.789,0.2165,7.0055,-18680.6779105056,-18688.9722127137,1.759717155532,-18678.9181933501,3.40756,-9.9126,7.873,17.7856,220.31
dimer_009875,-16966.7408260269,-16974.9995011653,1.87792130022,-16964.8629047267,1.77233,-7.1163,0.6403,7.7566,-16743.0043065723,-16752.9437090701,1.727422666012,-16741.2768839063,1.23557,-10.5089,8.5824,19.0913,216.37
dimer_009877,-17843.7662401735,-17851.4719815687,1.851547739226,-17841.9146927064,7.86253,-7.5603,0.1521,7.7124,-17611.2388488289,-17620.3930974007,1.814526357412,-17609.4243224715,4.5727,-11.1681,7.7202,18.8883,218.34
dimer_009878,-18717.2555587409,-18724.3645516851,1.838291433602,-18715.4172673073,6.92653,-6.9636,0.1794,7.143,-18475.1579759766,-18483.5742130123,1.784298573722,-18473.3736774029,3.05896,-10.0092,7.7408,17.75,220.32
dimer_009880,-18922.8064503191,-18929.8128979187,1.819210255694,-18920.9872400634,3.84574,-6.6613,0.405,7.0663,-18680.8882080961,-18689.2357904975,1.741795183264,-18679.1464129128,3.31394,-9.9467,8.2614,18.2081,220.31
dimer_009882,-20945.8242097248,-20952.7155174554,1.87617296777,-20943.948036757,6.47317,-6.9954,-1.3879,5.6075,-20683.3342840703,-20691.4945317653,1.79597416912,-20681.5383099012,4.61671,-10.5092,4.9677,15.4769,228.29
dimer_009883,-18990.4972911315,-18998.7473987606,1.87899615052,-18988.6182947088,5.72421,-6.8956,-1.0859,5.8097,-18745.6012928892,-18755.4124034321,1.832086145946,-18743.7692067433,1.91741,-10.6544,5.3464,16.0008,224.34
dimer_009885,-19865.6435948397,-19873.3648461886,1.84430297609,-19863.7992918636,5.00244,-6.7898,0.1926,6.9824,-19611.3255086645,-19620.4517836449,1.770203068522,-19609.555305596,4.81488,-9.7288,6.3883,16.1171,226.32
dimer_009886,-20739.3268651096,-20746.5005659466,1.785630299638,-20737.5412345379,7.23499,-6.5172,0.0984,6.6156,-20475.383306195,-20483.7560792779,1.765784209276,-20473.6175219858,4.9984,-9.2092,6.1159,15.3251,228.30
dimer_009889,-20947.506531128,-20954.5765657829,1.790041539692,-20945.7164895883,1.99407,-7.5188,-0.3662,7.1526,-20684.4750765723,-20692.7237085271,1.815206098184,-20682.6598707462,6.38942,-11.2378,5.5645,16.8023,228.29
dimer_009892,-20946.5995027836,-20953.6095275939,1.819595569118,-20944.7799072145,2.17663,-6.9856,-0.9968,5.9888,-20683.512102678,-20691.7713748345,1.788876619658,-20681.7232260584,1.86896,-10.23,5.4096,15.6396,228.29
dimer_009896,-19863.6219442852,-19871.2033317593,1.878976014084,-19861.7429682711,6.08746,-6.5904,-0.0192,6.5712,-19609.7891464897,-19618.7645233726,1.8028504899,-19607.9862959998,4.0108,-9.6093,6.6877,16.297,226.32
dimer_009897,-18922.8277040552,-18929.7503013584,1.944822976146,-18920.8828813512,2.7676,-6.5731,0.131,6.7041,-18680.9812699957,-18689.294480045,1.802821101588,-18679.1784488941,3.31756,-9.4861,7.6516,17.1377,220.31
dimer_009903,-18923.2998972208,-18930.3436989976,1.825342344684,-18921.4745548761,3.55295,-6.4078,0.4008,6.8086,-18681.5077177948,-18689.878484309,1.753343701424,-18679.7543743655,4.39714,-9.2789,7.5928,16.8717,220.31
dimer_009905,-19863.5594258216,-19871.2147004101,1.831167489082,-19861.7282586046,4.39877,-6.0751,0.0572,6.1323,-19609.8116350792,-19618.8224218848,1.787818640426,-19608.0238164387,4.94025,-8.8236,6.3518,15.1754,226.32
dimer_009906,-21010.474694148,-21018.7295428193,1.8828520059,-21008.5918421421,2.97485,-7.0025,0.6512,7.6537,-20745.7481808049,-20755.4326737103,1.86076179138,-20743.8874190135,5.18962,-10.2842,10.4106,20.6948,232.32
dimer_009907,-19054.8953041038,-19064.4361926553,1.927180192842,-19052.9681239109,2.27758,-7.0615,0.5652,7.6267,-18807.8680205765,-18819.2548091411,1.820819810004,-18806.0472007665,3.03803,-10.1418,10.8814,21.0232,228.38
